web-scraper-start-url,Name,Constellation,Right ascension,Declination,Apparent magnitude,Distance,Proper motion RA,Proper motion Dec,B-T magnitude,V-T magnitude,Proper names,HD,TYCHO-2 2000,USNO-A2.0,BSC,HIP
https://server6.sky-map.org/starview?object_type=1&object_id=314&object_name=HD+1,μ Vel,Vela,10h46m46.20s,-49Â°25'12.0",2.69,35.486 parsecs,74.2,-54.9,3.907,2.815,,,TYC 8206-3033-1,USNO-A2 0375-12139065,,HIP 52727
https://server6.sky-map.org/starview?object_type=1&object_id=315&object_name=HD+1,α Mus,Musca,12h37m11.00s,-69Â°08'08.0",2.69,93.721 parsecs,-27.8,-33.9,2.439,2.622,,,TYC 9228-3049-1,USNO-A2 0150-10327276,,HIP 61585
https://server6.sky-map.org/starview?object_type=1&object_id=316&object_name=HD+1,υ Sco (Lesath),Scorpius,17h30m45.80s,-37Â°17'45.0",2.69,158.983 parsecs,-5.3,-29.9,2.431,2.624,,,TYC 7387-1249-1,USNO-A2 0525-28309217,,HIP 85696
https://server6.sky-map.org/starview?object_type=1&object_id=317&object_name=HD+1,π Pup,Puppis,07h17m08.60s,-37Â°05'51.0",2.7,335.57 parsecs,-10.4,5.4,4.821,2.866,,,TYC 7115-3019-1,USNO-A2 0525-04566855,,HIP 35264
https://server6.sky-map.org/starview?object_type=1&object_id=318&object_name=HD+1,ε Boo (Izar),Bootes,14h44m59.20s,+27Â°04'27.0",2.7,,-42.2,13.6,3.937,2.578,,,TYC 2019-1251-1,USNO-A2 1125-07060629,,HIP 72105
https://server6.sky-map.org/starview?object_type=1&object_id=319&object_name=HD+1,δ Sgr (Kaus Media),Sagittarius,18h20m59.70s,-29Â°49'41.0",2.7,93.721 parsecs,30.1,-26.4,4.502,2.83,,,TYC 6856-2170-1,USNO-A2 0600-32496383,,HIP 89931
https://server6.sky-map.org/starview?object_type=1&object_id=320&object_name=HD+1,γ Aql (Tarazed),Aquila,19h46m15.60s,+10Â°36'48.0",2.72,141.243 parsecs,15.9,-2.6,4.718,2.861,,,TYC 1061-2577-1,USNO-A2 0975-16402241,,HIP 97278
https://server6.sky-map.org/starview?object_type=1&object_id=321&object_name=HD+1,δ Oph (Yed Prior),Ophiucus,16h14m20.70s,-03Â°41'40.0",2.74,52.192 parsecs,0,0,4.808,2.896,,,TYC 5037-1068-1,USNO-A2 0825-09204435,,HIP 79593
https://server6.sky-map.org/starview?object_type=1&object_id=322&object_name=HD+1,η Dra (Athebyne),Draco,16h23m59.50s,+61Â°30'51.0",2.74,26.896 parsecs,0,0,3.85,2.801,,,TYC 4190-2568-1,USNO-A2 1500-06077653,,HIP 80331
https://server6.sky-map.org/starview?object_type=1&object_id=323&object_name=HD+1,ι Cen,Centaurus,13h20m35.80s,-36Â°42'44.0",2.75,17.973 parsecs,-341.9,-87.4,2.814,2.732,,,TYC 7275-2074-1,USNO-A2 0525-16053879,,HIP 65109
https://server6.sky-map.org/starview?object_type=1&object_id=324&object_name=HD+1,αβ Lib (Zubenelgenubi),Libra,14h50m52.70s,-16Â°02'30.0",2.75,23.669 parsecs,-105.5,-68.4,2.93,2.742,,,TYC 6155-1210-1,USNO-A2 0675-13659231,,HIP 72622
https://server6.sky-map.org/starview?object_type=1&object_id=325&object_name=HD+1,θ Car,Carina,10h42m57.40s,-64Â°23'40.0",2.76,134.59 parsecs,0,0,2.457,2.67,,,TYC 8965-1765-1,USNO-A2 0225-09222426,,HIP 52419
https://server6.sky-map.org/starview?object_type=1&object_id=326&object_name=HD+1,ι Ori (Hatsya),Orion,05h35m26.00s,-05Â°54'36.0",2.77,406.504 parsecs,0,0,2.485,2.715,,,TYC 4778-1401-1,USNO-A2 0825-01591964,,HIP 26241
https://server6.sky-map.org/starview?object_type=1&object_id=327&object_name=HD+1,β Her (Kornephoros),Hercules,16h30m13.20s,+21Â°29'23.0",2.77,45.31 parsecs,0,0,3.943,2.86,,,TYC 1518-1442-1,USNO-A2 1050-07972748,,HIP 80816
https://server6.sky-map.org/starview?object_type=1&object_id=328&object_name=HD+1,β Oph (Celbalrai),Ophiucus,17h43m28.40s,+04Â°34'02.0",2.77,25.138 parsecs,-41.4,157.6,4.28,2.879,,,TYC 423-1724-1,USNO-A2 0900-10400891,,HIP 86742
https://server6.sky-map.org/starview?object_type=1&object_id=329&object_name=HD+1,γ Lup (Kekouan-yi),Lupus,15h35m08.50s,-41Â°10'01.0",2.78,173.913 parsecs,-28.2,-42,2.755,2.954,,,TYC 7840-1432-1,,,HIP 76297
https://server6.sky-map.org/starview?object_type=1&object_id=330&object_name=HD+1,β Eri (Cursa),Eridanus,05h07m51.00s,-05Â°05'11.0",2.79,27.241 parsecs,0,0,2.949,2.779,,,TYC 4759-1671-1,USNO-A2 0825-01326663,,HIP 23875
https://server6.sky-map.org/starview?object_type=1&object_id=331&object_name=HD+1,β Dra (Rastaban),Draco,17h30m26.00s,+52Â°18'05.0",2.79,110.865 parsecs,0,0,3.98,2.874,,,TYC 3521-1800-1,USNO-A2 1350-09228301,,HIP 85670
https://server6.sky-map.org/starview?object_type=1&object_id=332&object_name=HD+1,β Hyi (Proxima Hydri),Hydrus,00h25m45.10s,-77Â°15'15.0",2.8,7.475 parsecs,2221.9,322.6,3.543,2.855,,,TYC 9350-1626-1,,,HIP 2021
https://server6.sky-map.org/starview?object_type=1&object_id=333&object_name=HD+1,δ Cru (Imai),Crux,12h15m08.70s,-58Â°44'56.0",2.8,111.607 parsecs,-36.3,-10.5,2.515,2.721,,,TYC 8645-2263-1,USNO-A2 0300-15163884,,HIP 59747
https://server6.sky-map.org/starview?object_type=1&object_id=334&object_name=HD+1,ρ Pup (Tureis),Puppis,08h07m32.60s,-24Â°18'15.0",2.81,19.234 parsecs,0,0,3.322,2.842,,,TYC 6555-3245-1,USNO-A2 0600-09099388,,HIP 39757
https://server6.sky-map.org/starview?object_type=1&object_id=335&object_name=HD+1,ζ Her (Ruticulus),Hercules,16h41m17.20s,+31Â°36'11.0",2.81,10.796 parsecs,0,0,3.666,2.952,,,TYC 2582-3158-1,USNO-A2 1200-07987374,,HIP 81693
https://server6.sky-map.org/starview?object_type=1&object_id=336&object_name=HD+1,λ Sgr (Kaus Borealis),Sagittarius,18h27m58.20s,-25Â°25'18.0",2.81,23.697 parsecs,-45.4,-186.8,4.153,2.924,,,TYC 6861-3180-1,USNO-A2 0600-33778512,,HIP 90496
https://server6.sky-map.org/starview?object_type=1&object_id=337&object_name=HD+1,τ Sco (Paikauhale),Scorpius,16h35m53.00s,-28Â°12'58.0",2.82,131.752 parsecs,-9.6,-21.5,2.536,2.759,,,TYC 6807-1012-1,USNO-A2 0600-20902533,,HIP 81266
https://server6.sky-map.org/starview?object_type=1&object_id=338&object_name=HD+1,γ Peg (Algenib),Pegasus,00h13m14.20s,+15Â°11'01.0",2.83,102.145 parsecs,0,0,2.565,2.769,,,TYC 1179-1775-1,USNO-A2 1050-00070960,,HIP 1067
https://server6.sky-map.org/starview?object_type=1&object_id=339&object_name=HD+1,ε Vir (Vindemiatrix),Virgo,13h02m10.60s,+10Â°57'33.0",2.83,31.348 parsecs,-274.1,19.3,3.996,2.917,,,TYC 886-1326-1,USNO-A2 0975-07096209,,HIP 63608
https://server6.sky-map.org/starview?object_type=1&object_id=340&object_name=HD+1,β Lep (Nihal),Lepus,05h28m14.70s,-20Â°45'34.0",2.84,48.804 parsecs,0,0,3.837,2.901,,,TYC 5928-1657-1,USNO-A2 0675-02096225,,HIP 25606
https://server6.sky-map.org/starview?object_type=1&object_id=341&object_name=HD+1,ζ Per (Atik),Perseus,03h54m07.90s,+31Â°53'01.0",2.85,301.205 parsecs,5.2,-8.4,2.955,2.858,,,TYC 2361-2820-1,USNO-A2 1200-01818504,,HIP 18246
https://server6.sky-map.org/starview?object_type=1&object_id=342&object_name=HD+1,β TrA (Betria),Triangulum Australe,15h55m08.50s,-63Â°25'50.0",2.85,12.309 parsecs,0,0,3.18,2.851,,,TYC 9027-5712-1,USNO-A2 0225-24128480,,HIP 77952
https://server6.sky-map.org/starview?object_type=1&object_id=343&object_name=HD+1,β Ara (Karnot Mizbeach),Ara,17h25m18.00s,-55Â°31'48.0",2.85,184.843 parsecs,-8.2,-24.7,4.744,2.968,,,TYC 8732-2866-1,USNO-A2 0300-31556488,,HIP 85258
https://server6.sky-map.org/starview?object_type=1&object_id=344&object_name=HD+1,α Hyi (Head of Hydrus),Hydrus,01h58m46.20s,-61Â°34'11.0",2.86,21.863 parsecs,0,0,3.202,2.871,,,TYC 8851-2027-1,USNO-A2 0225-00505309,,HIP 9236
https://server6.sky-map.org/starview?object_type=1&object_id=345&object_name=HD+1,α Tuc,Tucana,22h18m30.10s,-60Â°15'35.0",2.86,60.901 parsecs,-72.8,-42.2,4.679,2.998,,,TYC 9117-1947-1,USNO-A2 0225-31468044,,HIP 110130
https://server6.sky-map.org/starview?object_type=1&object_id=346&object_name=HD+1,η Tau (Alcyone),Taurus,03h47m29.10s,+24Â°06'18.0",2.87,112.74 parsecs,0,0,2.77,2.834,,,TYC 1800-2202-1,USNO-A2 1125-01269132,,HIP 17702
https://server6.sky-map.org/starview?object_type=1&object_id=347&object_name=HD+1,δ Cyg (Fawaris),Cygnus,19h44m58.50s,+45Â°07'51.0",2.87,52.438 parsecs,0,0,2.866,2.893,,,TYC 3557-2486-1,USNO-A2 1350-11004028,,HIP 97165
https://server6.sky-map.org/starview?object_type=1&object_id=348&object_name=HD+1,δ Cap (Deneb Algiedi),Capricornus,21h47m02.40s,-16Â°07'38.0",2.87,11.823 parsecs,,,,,,,,,,
https://server6.sky-map.org/starview?object_type=1&object_id=349&object_name=HD+1,μ Gem (Tejat),Gemini,06h22m57.60s,+22Â°30'49.0",2.88,71.073 parsecs,0,0,5.005,3.064,,,TYC 1878-1429-1,USNO-A2 1125-03863940,,HIP 30343
https://server6.sky-map.org/starview?object_type=1&object_id=350&object_name=HD+1,α Gem (Castor B),Gemini,07h34m36.00s,+31Â°53'19.0",2.88,15.805 parsecs,,,,,,,,USNO-A2 1200-05707981,,
https://server6.sky-map.org/starview?object_type=1&object_id=351&object_name=HD+1,ε Per,Perseus,03h57m51.20s,+40Â°00'37.0",2.89,165.017 parsecs,0,0,2.66,2.854,,,TYC 2868-1623-1,USNO-A2 1275-02823998,,HIP 18532
https://server6.sky-map.org/starview?object_type=1&object_id=352&object_name=HD+1,γ TrA (Gatria),Triangulum Australe,15h18m54.60s,-68Â°40'46.0",2.89,56.022 parsecs,-65.8,-31.3,2.886,2.849,,,TYC 9259-4905-1,USNO-A2 0150-14786973,,HIP 74946
https://server6.sky-map.org/starview?object_type=1&object_id=353&object_name=HD+1,π Sco (Vrischika),Scorpius,15h58m51.10s,-26Â°06'51.0",2.89,140.845 parsecs,0,0,2.662,2.832,,,TYC 6783-2697-1,USNO-A2 0600-19215854,,HIP 78265
https://server6.sky-map.org/starview?object_type=1&object_id=354&object_name=HD+1,σ Sco (Al Niyat),Scorpius,16h21m11.30s,-25Â°35'34.0",2.89,225.225 parsecs,-9.9,-21.1,3.024,2.911,,,TYC 6798-540-1,USNO-A2 0600-20290920,,HIP 80112
https://server6.sky-map.org/starview?object_type=1&object_id=355&object_name=HD+1,π Sgr (Albaldah),Sagittarius,19h09m45.80s,-21Â°01'25.0",2.89,134.953 parsecs,0,0,3.296,2.903,,,TYC 6295-282-1,USNO-A2 0675-31855712,,HIP 94141
https://server6.sky-map.org/starview?object_type=1&object_id=356&object_name=HD+1,β CMi (Gomeisa),Canis Minor,07h27m09.00s,+08Â°17'22.0",2.9,52.192 parsecs,0,0,2.761,2.838,,,TYC 764-2774-1,USNO-A2 0975-05129973,,HIP 36188
https://server6.sky-map.org/starview?object_type=1&object_id=357&object_name=HD+1,αβ CVn (Cor Caroli),Canes Venatici,12h56m01.70s,+38Â°19'06.0",2.9,33.784 parsecs,0,0,2.788,2.845,,,TYC 3021-2645-1,USNO-A2 1275-08163827,,HIP 63125
https://server6.sky-map.org/starview?object_type=1&object_id=358&object_name=HD+1,β Aqr (Sadalsuud),Aquarius,21h31m33.50s,-05Â°34'16.0",2.91,187.617 parsecs,0,0,3.915,2.958,,,TYC 5216-1725-1,USNO-A2 0825-19257879,,HIP 106278
https://server6.sky-map.org/starview?object_type=1&object_id=359&object_name=HD+1,γ Per (Gamma Persei),Perseus,03h04m47.80s,+53Â°30'23.0",2.93,78.616 parsecs,0,0,3.77,2.992,,,TYC 3701-1393-1,USNO-A2 1425-04111839,,HIP 14328
https://server6.sky-map.org/starview?object_type=1&object_id=360&object_name=HD+1,τ Pup,Puppis,06h49m56.20s,-50Â°36'53.0",2.93,56.022 parsecs,35.1,-63.1,4.479,3.05,,,TYC 8125-2314-1,USNO-A2 0375-02819525,,HIP 32768
https://server6.sky-map.org/starview?object_type=1&object_id=361&object_name=HD+1,η Peg (Matar),Pegasus,22h43m00.10s,+30Â°13'17.0",2.94,65.876 parsecs,15.3,-26.2,3.998,3.016,,,TYC 2736-1823-1,USNO-A2 1200-19427145,,HIP 112158
https://server6.sky-map.org/starview?object_type=1&object_id=362&object_name=HD+1,γ Eri (Zaurac),Eridanus,03h58m01.80s,-13Â°30'31.0",2.95,67.797 parsecs,60.8,-111.6,5.05,3.129,,,TYC 5311-1285-1,USNO-A2 0750-00868860,,HIP 18543
https://server6.sky-map.org/starview?object_type=1&object_id=363&object_name=HD+1,δ Crv (Algorab),Corvus,12h29m51.90s,-16Â°30'56.0",2.95,26.947 parsecs,0,0,2.918,2.926,,,TYC 6103-2395-1,USNO-A2 0675-12083253,,HIP 60965
https://server6.sky-map.org/starview?object_type=1&object_id=364&object_name=HD+1,α Ara (Choo),Ara,17h31m50.50s,-49Â°52'34.0",2.95,74.294 parsecs,-33.1,-67.2,2.672,2.793,,,TYC 8350-2600-1,USNO-A2 0375-32294338,,HIP 85792
https://server6.sky-map.org/starview?object_type=1&object_id=365&object_name=HD+1,α Aqr (Sadalmelik),Aquarius,22h05m47.00s,-00Â°19'11.0",2.96,232.558 parsecs,18.4,-9.2,4.161,3.033,,,TYC 5224-1806-1,USNO-A2 0825-19546471,,HIP 109074
https://server6.sky-map.org/starview?object_type=1&object_id=366&object_name=HD+1,ε Gem (Mebsuta),Gemini,06h43m55.90s,+25Â°07'52.0",2.98,277.008 parsecs,-5.7,-11.8,4.83,3.138,,,TYC 1897-1639-1,USNO-A2 1125-04439070,,HIP 32246
https://server6.sky-map.org/starview?object_type=1&object_id=367&object_name=HD+1,ε Leo (Ras Elased Australis),Leo,09h45m51.10s,+23Â°46'27.0",2.98,76.864 parsecs,-45.6,-10.3,3.955,3.042,,,TYC 1960-1550-1,USNO-A2 1125-05972548,,HIP 47908
https://server6.sky-map.org/starview?object_type=1&object_id=368&object_name=HD+1,ε Aur,Auriga,05h01m58.10s,+43Â°49'24.0",2.99,625 parsecs,0,0,3.644,3.069,,,TYC 2907-1275-1,USNO-A2 1275-04174681,,HIP 23416
https://server6.sky-map.org/starview?object_type=1&object_id=369&object_name=HD+1,γβ Sgr (Nasl),Sagittarius,18h05m48.50s,-30Â°25'27.0",2.99,29.464 parsecs,-56.9,-184.9,4.249,3.066,,,TYC 7391-2710-1,USNO-A2 0525-32129262,,HIP 88635
https://server6.sky-map.org/starview?object_type=1&object_id=370&object_name=HD+1,ζ Aql (Okab),Aquila,19h05m24.60s,+13Â°51'48.0",2.99,25.523 parsecs,-7.3,-96,2.993,2.958,,,TYC 1052-3027-1,USNO-A2 0975-14062854,,HIP 93747
https://server6.sky-map.org/starview?object_type=1&object_id=371&object_name=HD+1,β Tri (Deltotum),Triangulum,02h09m32.60s,+34Â°59'14.0",3,38.11 parsecs,148.3,-39.9,3.196,3.017,,,TYC 2317-1647-1,USNO-A2 1200-00911324,,HIP 10064
https://server6.sky-map.org/starview?object_type=1&object_id=372&object_name=HD+1,ζ Tau (Tianguan),Taurus,05h37m38.70s,+21Â°08'33.0",3,127.877 parsecs,0,0,2.759,2.931,,,TYC 1310-2697-1,USNO-A2 1050-02298907,,HIP 26451
https://server6.sky-map.org/starview?object_type=1&object_id=373&object_name=HD+1,ε Crv (Minkar),Corvus,12h10m07.50s,-22Â°37'11.0",3,93.023 parsecs,0,0,4.732,3.138,,,TYC 6668-992-1,USNO-A2 0600-14688679,,HIP 59316
https://server6.sky-map.org/starview?object_type=1&object_id=374&object_name=HD+1,γ Hya (Dhanab al Shuja),Hydra,13h18m55.30s,-23Â°10'18.0",3,40.502 parsecs,0,0,4.14,3.078,,,TYC 6700-1436-1,USNO-A2 0600-15587861,,HIP 64962
https://server6.sky-map.org/starview?object_type=1&object_id=375&object_name=HD+1,δ Per,Perseus,03h42m55.50s,+47Â°47'15.0",3.01,161.812 parsecs,0,0,2.849,2.963,,,TYC 3317-3034-1,USNO-A2 1350-03776993,,HIP 17358
https://server6.sky-map.org/starview?object_type=1&object_id=376&object_name=HD+1,υ Car (Vathorz Prior),Carina,09h47m06.10s,-65Â°04'19.0",3.01,497.512 parsecs,,,,,,,,,,
https://server6.sky-map.org/starview?object_type=1&object_id=377&object_name=HD+1,ψ UMa (Ta Tsun),Ursa Major,11h09m39.80s,+44Â°29'55.0",3.01,45.025 parsecs,-62.8,-28.1,4.467,3.11,,,TYC 3012-2519-1,USNO-A2 1275-07863930,,HIP 54539
https://server6.sky-map.org/starview?object_type=1&object_id=378&object_name=HD+1,γ Gru (Aldhanab),Grus,21h53m55.70s,-37Â°21'54.0",3.01,62.228 parsecs,102.2,-20,2.87,2.971,,,TYC 7494-1748-1,USNO-A2 0525-43532934,,HIP 108085
https://server6.sky-map.org/starview?object_type=1&object_id=379&object_name=HD+1,ζ CMa (Furud),Canis Major,06h20m18.80s,-30Â°03'48.0",3.02,103.093 parsecs,0,0,2.783,2.961,,,TYC 7073-2426-1,USNO-A2 0525-02861011,,HIP 30122
https://server6.sky-map.org/starview?object_type=1&object_id=380&object_name=HD+1,οβ CMa (Menkelb Posterior),Canis Major,07h03m01.50s,-23Â°50'00.0",3.02,787.402 parsecs,-3,3.9,2.906,2.999,,,TYC 6523-3722-1,USNO-A2 0600-04716643,,HIP 33977
https://server6.sky-map.org/starview?object_type=1&object_id=381&object_name=HD+1,γ Boo (Seginus),Bootes,14h32m04.70s,+38Â°18'30.0",3.03,26.116 parsecs,0,0,3.266,3.043,,,TYC 3036-1151-1,USNO-A2 1275-08465635,,HIP 71075
https://server6.sky-map.org/starview?object_type=1&object_id=382&object_name=HD+1,ια Sco,Scorpius,17h47m35.10s,-40Â°07'37.0",3.03,549.451 parsecs,-0.1,-6.3,3.594,3.05,,,TYC 7889-2669-1,USNO-A2 0450-30297909,,HIP 87073
https://server6.sky-map.org/starview?object_type=1&object_id=383&object_name=HD+1,ο Cet (Mira),Cetus,02h19m20.70s,-02Â°58'39.0",3.04,128.37 parsecs,2.4,-238.6,7.933,6.654,,,TYC 4693-1144-1,USNO-A2 0825-00540560,,HIP 10826
https://server6.sky-map.org/starview?object_type=1&object_id=384&object_name=HD+1,μ Cen (Kabkent Prima),Centaurus,13h49m37.00s,-42Â°28'26.0",3.04,161.551 parsecs,-23.9,-18.9,3.214,3.415,,,TYC 7797-2743-1,USNO-A2 0450-16355640,,HIP 67472
https://server6.sky-map.org/starview?object_type=1&object_id=385&object_name=HD+1,μ UMa (Tania Australis),Ursa Major,10h22m19.70s,+41Â°29'58.0",3.05,76.278 parsecs,-80.4,34.3,5.126,3.216,,,TYC 3004-1418-1,USNO-A2 1275-07704508,,HIP 50801
https://server6.sky-map.org/starview?object_type=1&object_id=386&object_name=HD+1,β Mus (Beta Muscae),Musca,12h46m16.90s,-68Â°06'29.0",3.05,95.42 parsecs,0,0,3.328,3.518,,,TYC 9228-3047-1,USNO-A2 0150-10595289,,HIP 62322
https://server6.sky-map.org/starview?object_type=1&object_id=387&object_name=HD+1,γ UMi (Pherkad),Ursa Minor,15h20m43.70s,+71Â°50'02.0",3.05,147.275 parsecs,0,0,3.09,3.011,,,TYC 4414-2314-1,USNO-A2 1575-03524747,,HIP 75097
https://server6.sky-map.org/starview?object_type=1&object_id=388&object_name=HD+1,δ Dra (Altais),Draco,19h12m33.30s,+67Â°39'42.0",3.07,30.731 parsecs,94.4,92.1,4.322,3.165,,,TYC 4444-2239-1,USNO-A2 1575-04132163,,HIP 94376
https://server6.sky-map.org/starview?object_type=1&object_id=389&object_name=HD+1,μα Sco (Xamidimura),Scorpius,16h51m52.20s,-38Â°02'51.0",3.08,251.889 parsecs,0,0,2.776,2.971,,,TYC 7868-1821-1,USNO-A2 0450-25815831,,HIP 82514
https://server6.sky-map.org/starview?object_type=1&object_id=390&object_name=HD+1,βα Cyg (Albireo),Cygnus,19h30m43.30s,+27Â°57'35.0",3.08,118.203 parsecs,-1.5,-1.4,4.439,3.186,,,TYC 2133-2964-1,USNO-A2 1125-12910420,,HIP 95947
https://server6.sky-map.org/starview?object_type=1&object_id=391&object_name=HD+1,β Cap (Dabih),Capricornus,20h21m00.70s,-14Â°46'53.0",3.08,105.485 parsecs,43.4,-1.6,4.009,3.151,,,TYC 5753-2281-1,USNO-A2 0750-19974139,,HIP 100345
https://server6.sky-map.org/starview?object_type=1&object_id=392&object_name=HD+1,ζ Hya (Zeta Hydrae),Hydra,08h55m23.60s,+05Â°56'44.0",3.11,46.211 parsecs,-76.4,-8.1,4.387,3.21,,,TYC 225-1116-1,USNO-A2 0900-06210560,,HIP 43813
https://server6.sky-map.org/starview?object_type=1&object_id=393&object_name=HD+1,ν Hya (Zhang),Hydra,10h49m37.50s,-16Â°11'37.0",3.11,42.481 parsecs,0,0,4.727,3.234,,,TYC 6075-1831-1,USNO-A2 0675-11198168,,HIP 52943
https://server6.sky-map.org/starview?object_type=1&object_id=394&object_name=HD+1,η Sgr,Sagittarius,18h17m37.60s,-36Â°45'42.0",3.11,45.725 parsecs,-131.2,-167.9,5.153,3.298,,,TYC 7404-7057-1,USNO-A2 0525-34137733,,HIP 89642
https://server6.sky-map.org/starview?object_type=1&object_id=395&object_name=HD+1,α Ind (The Persian),Indus,20h37m34.00s,-47Â°17'29.0",3.11,31.046 parsecs,50.9,65.7,4.368,3.203,,,TYC 8411-1822-1,USNO-A2 0375-38936763,,HIP 101772
https://server6.sky-map.org/starview?object_type=1&object_id=396&object_name=HD+1,β Col (Wazn),Columba,05h50m57.60s,-35Â°46'06.0",3.12,26.357 parsecs,55.6,404,4.611,3.231,,,TYC 7069-1482-1,USNO-A2 0525-02420132,,HIP 27628
https://server6.sky-map.org/starview?object_type=1&object_id=397&object_name=HD+1,α Lyn (Alpha Lyncis),Lynx,09h21m03.30s,+34Â°23'33.0",3.13,68.074 parsecs,-221.1,16.1,5.156,3.291,,,TYC 2496-1728-1,USNO-A2 1200-06287345,,HIP 45860
https://server6.sky-map.org/starview?object_type=1&object_id=398&object_name=HD+1,HD 82668 (Marut),Vela,09h31m13.30s,-57Â°02'04.0",3.13,72.886 parsecs,-33.1,5.8,5.19,3.326,,,TYC 8592-2561-1,USNO-A2 0300-07178099,,HIP 46701
https://server6.sky-map.org/starview?object_type=1&object_id=399&object_name=HD+1,λ Cen (Ma Ti),Centaurus,11h35m46.80s,-63Â°01'11.0",3.13,125.628 parsecs,-36.5,-8.1,3.055,3.092,,,TYC 8976-5383-1,USNO-A2 0225-11735120,,HIP 56561
https://server6.sky-map.org/starview?object_type=1&object_id=400&object_name=HD+1,κ Cen (Ke Kwan),Centaurus,14h59m09.70s,-42Â°06'15.0",3.13,165.289 parsecs,-20.4,-25.3,2.879,3.078,,,TYC 7828-3520-1,USNO-A2 0450-19008427,,HIP 73334
https://server6.sky-map.org/starview?object_type=1&object_id=401&object_name=HD+1,ζ Ara (Tseen Yin),Ara,16h58m37.20s,-55Â°59'25.0",3.13,176.056 parsecs,-17.4,-35.4,5.234,3.276,,,TYC 8730-1439-1,USNO-A2 0300-30185669,,HIP 83081
https://server6.sky-map.org/starview?object_type=1&object_id=402&object_name=HD+1,ι UMa (Talitha),Ursa Major,08h59m12.40s,+48Â°02'30.0",3.14,14.637 parsecs,0,0,3.358,3.128,,,TYC 3420-2149-1,USNO-A2 1350-07506296,,HIP 44127
https://server6.sky-map.org/starview?object_type=1&object_id=403&object_name=HD+1,δ Her (Sarin),Hercules,17h15m01.90s,+24Â°50'21.0",3.14,24.067 parsecs,-20.3,-157.6,3.219,3.115,,,TYC 2065-1930-1,USNO-A2 1125-08108573,,HIP 84379
https://server6.sky-map.org/starview?object_type=1&object_id=404&object_name=HD+1,π Her (Fudail),Hercules,17h15m02.80s,+36Â°48'33.0",3.16,112.486 parsecs,-28.5,3.2,5.022,3.292,,,TYC 2604-1774-1,USNO-A2 1200-08281543,,HIP 84380
https://server6.sky-map.org/starview?object_type=1&object_id=405&object_name=HD+1,η Aur (Haedus II),Auriga,05h06m30.90s,+41Â°14'04.0",3.17,67.249 parsecs,0,0,2.957,3.123,,,TYC 2899-2237-1,USNO-A2 1275-04304444,,HIP 23767
https://server6.sky-map.org/starview?object_type=1&object_id=406&object_name=HD+1,ν Pup (Kaimana),Puppis,06h37m45.70s,-43Â°11'46.0",3.17,129.702 parsecs,-0.4,-4.9,3.027,3.138,,,TYC 7626-2203-1,USNO-A2 0450-02820625,,HIP 31685
https://server6.sky-map.org/starview?object_type=1&object_id=407&object_name=HD+1,θ UMa,Ursa Major,09h32m51.40s,+51Â°40'38.0",3.17,13.486 parsecs,0,0,3.721,3.214,,,TYC 3432-1451-1,USNO-A2 1350-07613286,,HIP 46853
https://server6.sky-map.org/starview?object_type=1&object_id=408&object_name=HD+1,ζ Dra (Aldhibah),Draco,17h08m47.20s,+65Â°42'53.0",3.17,104.167 parsecs,0,0,3.016,3.132,,,TYC 4210-1048-1,USNO-A2 1500-06213577,,HIP 83895
https://server6.sky-map.org/starview?object_type=1&object_id=409&object_name=HD+1,φ Sgr,Sagittarius,18h45m39.40s,-26Â°59'27.0",3.17,70.721 parsecs,51.5,0.4,3.031,3.126,,,TYC 6867-2428-1,USNO-A2 0600-37329175,,HIP 92041
https://server6.sky-map.org/starview?object_type=1&object_id=410&object_name=HD+1,πγ Ori (Tabit),Orion,04h49m50.40s,+06Â°57'41.0",3.19,8.026 parsecs,462.9,11.8,3.723,3.222,,,TYC 96-1462-1,USNO-A2 0900-01191733,,HIP 22449
